Dates,High,Low,Open,Close,Volume,Quote Volume,Average Price
2016-07-30 20:00:00,0.01926491,0.0189007,0.0192502,0.01893,1256.65159077,65815.83181756,0.01909345
2016-07-31 00:00:00,0.01949997,0.01891221,0.01891221,0.01943101,1756.68591059,91067.45069449,0.01928994
2016-07-31 04:00:00,0.01974999,0.0193531,0.01943101,0.01941752,2282.14752756,116672.1857372,0.01956033
2016-07-31 08:00:00,0.01955,0.01925003,0.01941758,0.01945208,1483.71165793,76461.0839661,0.01940479
2016-07-31 12:00:00,0.01954985,0.01799723,0.01945311,0.01827005,6302.35076976,337868.27025611,0.01865327
2016-07-31 16:00:00,0.01879997,0.018,0.01827005,0.01860134,2733.30368014,147840.98274651,0.01848813
2016-07-31 20:00:00,0.0193,0.0186,0.01860136,0.01899365,1528.25052607,80736.39112143,0.01892889
2016-08-01 00:00:00,0.01929999,0.01890992,0.01899573,0.01897,1432.22408375,74847.79368237,0.01913515
2016-08-01 04:00:00,0.01915412,0.01826,0.01897,0.01845005,2411.48519322,129787.33616353,0.01858028
2016-08-01 08:00:00,0.01865157,0.018201,0.01844888,0.018424,2675.70108807,145319.55870562,0.01841253
2016-08-01 12:00:00,0.0188,0.01825,0.01842429,0.01864872,2106.88586811,113842.91057554,0.01850695
2016-08-01 16:00:00,0.01875,0.01846567,0.01864872,0.018645,1185.75742437,63643.13245098,0.01863134
2016-08-01 20:00:00,0.0186985,0.01800555,0.01864463,0.01800555,3549.72996439,194554.07954619,0.01824546
2016-08-02 00:00:00,0.01833014,0.0174,0.01806188,0.01772971,8416.3351158,470824.67689776,0.01787573
2016-08-02 04:00:00,0.01795,0.0168228,0.01770365,0.01731597,10091.18489586,582250.95943814,0.01733133
2016-08-02 08:00:00,0.01799,0.017,0.01731408,0.01755769,4484.18588958,255846.05350395,0.01752689
2016-08-02 12:00:00,0.01765,0.01725,0.01755737,0.01726947,2725.60659259,156289.66239563,0.01743945
2016-08-02 16:00:00,0.01738015,0.01582501,0.01726101,0.0162,13412.07169798,809006.02976861,0.01657845
2016-08-02 20:00:00,0.01645678,0.01353001,0.0162,0.01611892,32481.37113706,2136657.82407813,0.01520195
2016-08-03 00:00:00,0.01755,0.01598468,0.01611996,0.01745378,12132.7958262,716287.96902288,0.01693843
2016-08-03 04:00:00,0.01784216,0.01717001,0.01745378,0.01729,6096.52002714,346951.77621452,0.01757166
2016-08-03 08:00:00,0.0175,0.016801,0.01729,0.01707434,3164.85213249,184518.81022938,0.01715192
2016-08-03 12:00:00,0.01796933,0.01671661,0.01707187,0.01685985,8332.81338,482226.93449684,0.01727985
2016-08-03 16:00:00,0.017987,0.01633267,0.01685981,0.01780099,9139.28645008,529586.37342463,0.0172574
2016-08-03 20:00:00,0.0185,0.01753,0.01780099,0.01819629,9944.53142338,549218.41738007,0.01810669
2016-08-04 00:00:00,0.01839667,0.01776077,0.01819629,0.0181355,3533.7785456,195345.29627744,0.0180899
2016-08-04 04:00:00,0.0183,0.0178,0.01813353,0.01799916,3232.31168164,178903.16591016,0.01806738
2016-08-04 08:00:00,0.01905,0.01786453,0.01799916,0.01898934,5311.77516145,285447.99034882,0.01860855
2016-08-04 12:00:00,0.0197,0.01874276,0.01898797,0.01966999,11482.00023336,598048.784458,0.0191991
2016-08-04 16:00:00,0.0197,0.01883,0.01966995,0.01945189,8339.48019218,434578.52739014,0.01918981
2016-08-04 20:00:00,0.01948113,0.019,0.01945,0.01906891,3271.1479154,169826.35579811,0.01926172
2016-08-05 00:00:00,0.0192,0.01874898,0.019088,0.01914126,2215.54202758,116823.90663139,0.0189648
2016-08-05 04:00:00,0.01918258,0.01871511,0.01914126,0.0189687,2113.79887886,111540.15166611,0.01895101
2016-08-05 08:00:00,0.01945,0.0187,0.01895922,0.01944,2519.46663216,132834.80486559,0.01896691
2016-08-05 12:00:00,0.01947229,0.01906342,0.01943789,0.0191693,2944.14471931,152656.20144024,0.01928611
2016-08-05 16:00:00,0.01935,0.018838,0.01917678,0.0189531,2072.68085297,108437.12653322,0.01911412
2016-08-05 20:00:00,0.0192,0.018899,0.01895106,0.01895,1142.89330942,60057.68905831,0.01902992
2016-08-06 00:00:00,0.01902654,0.01876,0.01894798,0.01886678,1350.89891442,71577.7166562,0.01887317
2016-08-06 04:00:00,0.01902306,0.0183,0.01886472,0.01836002,2527.62579625,135177.45138922,0.01869857
2016-08-06 08:00:00,0.01854314,0.0181,0.01836002,0.01818686,2748.43908222,150026.75058146,0.01831966
2016-08-06 12:00:00,0.018739,0.01791116,0.01818492,0.01863,4082.46157571,222723.33526298,0.01832974
2016-08-06 16:00:00,0.01875787,0.0182001,0.01862801,0.01842351,2541.64357372,137793.85509186,0.01844526
2016-08-06 20:00:00,0.018645,0.01832901,0.01842176,0.01850273,1171.84754408,63456.86646585,0.01846683
2016-08-07 00:00:00,0.018657,0.01836,0.01850184,0.01857,792.13112032,42847.72960638,0.01848712
2016-08-07 04:00:00,0.0189,0.01839,0.01857,0.01858786,2787.95623607,149124.10150448,0.01869554
2016-08-07 08:00:00,0.0188,0.01842073,0.01858786,0.01871502,1647.76861465,88459.09693834,0.01862746
2016-08-07 12:00:00,0.01880173,0.018121,0.01871502,0.01837384,3488.87542887,189255.86783562,0.0184347
2016-08-07 16:00:00,0.01854999,0.01816201,0.01837384,0.01842187,1095.97674577,59741.81519775,0.01834522
2016-08-07 20:00:00,0.01857741,0.018353,0.01841984,0.018353,845.44425573,45757.11919199,0.01847678
2016-08-08 00:00:00,0.018748,0.01826466,0.018353,0.01854932,2173.45297008,117049.12940875,0.01856872
2016-08-08 04:00:00,0.01867799,0.01840542,0.01854737,0.0185125,840.86526144,45363.08342326,0.01853633
2016-08-08 08:00:00,0.01862276,0.01847,0.0185125,0.01861668,454.7154047,24526.1674288,0.01854001
2016-08-08 12:00:00,0.01874153,0.0184916,0.01861997,0.0186,1312.76224097,70508.91973294,0.01861838
2016-08-08 16:00:00,0.0187,0.01850502,0.0186,0.0186423,743.03069083,39970.30378792,0.01858956
2016-08-08 20:00:00,0.0192639,0.01861564,0.0186423,0.01908032,3755.66849349,197754.45038045,0.01899157
2016-08-09 00:00:00,0.01927,0.01900999,0.01906145,0.01920073,1695.89732325,88579.06959197,0.01914557
2016-08-09 04:00:00,0.01950001,0.01915,0.01920074,0.01928184,2613.94071308,135060.01813394,0.01935391
2016-08-09 08:00:00,0.02024612,0.01927224,0.01929928,0.02024612,7480.39127572,377168.14460719,0.01983304
2016-08-09 12:00:00,0.02059998,0.01973,0.0202319,0.020299,7341.90340605,363427.52613809,0.02020183
2016-08-09 16:00:00,0.021286,0.02025501,0.0203,0.0204127,9998.41932247,481457.91635215,0.02076696
2016-08-09 20:00:00,0.020985,0.02016,0.020413,0.02082661,3150.17925659,153228.44615559,0.02055871
2016-08-10 00:00:00,0.021,0.02039201,0.02082889,0.021,2275.38278607,110119.49922401,0.02066285
2016-08-10 04:00:00,0.0212999,0.02065,0.021,0.02107567,3250.12891292,154168.78522421,0.02108162
2016-08-10 08:00:00,0.0212,0.02075,0.02107568,0.02092753,2331.02779195,111204.70624703,0.02096159
2016-08-10 12:00:00,0.02093,0.01991,0.02092534,0.02034162,5681.69284765,278905.65078581,0.02037137
2016-08-10 16:00:00,0.0206,0.020011,0.02034163,0.02059689,2194.05990971,108263.22829697,0.02026597
2016-08-10 20:00:00,0.0208,0.02025999,0.02059766,0.020532,2897.30239846,141265.79424434,0.02050958
2016-08-11 00:00:00,0.020835,0.02031537,0.020532,0.02035216,1921.63768556,93340.57855847,0.02058737
2016-08-11 04:00:00,0.020499,0.02008,0.02036986,0.02014873,1330.06069388,65668.84833849,0.02025405
2016-08-11 08:00:00,0.02018901,0.0195,0.02014569,0.0196411,4292.47986002,216815.72608415,0.01979782
2016-08-11 12:00:00,0.020084,0.019581,0.01962981,0.02000763,2267.37005007,114415.65950861,0.01981695
2016-08-11 16:00:00,0.020089,0.01966937,0.02000763,0.0197549,1389.07269919,70173.07865049,0.01979495
2016-08-11 20:00:00,0.0199,0.01965458,0.01976651,0.019871,943.01941324,47658.37341888,0.01978706
2016-08-12 00:00:00,0.02009195,0.0198,0.01987224,0.01997322,1357.45726887,68101.88458127,0.01993274
2016-08-12 04:00:00,0.02059297,0.01984,0.01997322,0.02044994,2498.00445569,123544.10181824,0.02021953
2016-08-12 08:00:00,0.02044994,0.02015534,0.02044993,0.02038499,1191.33704098,58655.30321396,0.02031081
2016-08-12 12:00:00,0.02043,0.019944,0.02038396,0.02001383,2113.19109331,104961.31879461,0.02013304
2016-08-12 16:00:00,0.020198,0.0199312,0.02000775,0.02005416,1639.3703258,81813.09338593,0.02003799
2016-08-12 20:00:00,0.02017,0.02004312,0.02005311,0.020069,716.75050961,35707.10627077,0.02007304
2016-08-13 00:00:00,0.02012624,0.020022,0.020069,0.02004868,808.39138404,40317.92735859,0.02005042
2016-08-13 04:00:00,0.02008795,0.01981,0.02004868,0.01995576,2082.18129803,104599.89596558,0.01990615
2016-08-13 08:00:00,0.02000699,0.01985,0.01995787,0.01989999,296.73343291,14888.43977517,0.01993045
2016-08-13 12:00:00,0.02001453,0.01980561,0.01989999,0.01984749,580.34123594,29172.34905618,0.01989353
2016-08-13 16:00:00,0.019895,0.01958901,0.01984544,0.01971384,1390.229459,70479.17994419,0.01972539
2016-08-13 20:00:00,0.019825,0.019611,0.01971595,0.019793,609.5631534,30902.99547083,0.01972505
2016-08-14 00:00:00,0.0199,0.01970068,0.019793,0.01987648,627.84926802,31694.07921019,0.01980967
2016-08-14 04:00:00,0.0201,0.019825,0.01987652,0.02006737,1040.47333187,52030.49292843,0.01999737
2016-08-14 08:00:00,0.020096,0.01985,0.02006517,0.01997548,653.10184684,32634.91182194,0.02001236
2016-08-14 12:00:00,0.02011,0.019812,0.01997548,0.019932,1068.03935752,53530.98095715,0.01995179
2016-08-14 16:00:00,0.01995,0.0195,0.01992055,0.01973895,1804.20818837,91472.09585134,0.01972413
2016-08-14 20:00:00,0.01979788,0.01945002,0.01973895,0.0196551,971.10535136,49473.49691367,0.01962879
2016-08-15 00:00:00,0.019823,0.01960724,0.01963818,0.01971892,516.9094492,26205.20385948,0.01972545
2016-08-15 04:00:00,0.01982734,0.01971,0.01972874,0.01971221,204.94412155,10386.19702131,0.01973235
2016-08-15 08:00:00,0.01974697,0.01943,0.01971222,0.01947163,1082.89647998,55425.84353106,0.01953775
2016-08-15 12:00:00,0.019695,0.0194,0.01946609,0.01953,1268.77825009,64954.12959736,0.01953345
2016-08-15 16:00:00,0.01960163,0.0194,0.01953001,0.01954317,1147.36378678,58752.64259326,0.01952871
2016-08-15 20:00:00,0.0198814,0.019538,0.01954209,0.01983911,1167.79594181,59273.58148161,0.01970179
2016-08-16 00:00:00,0.019869,0.01961,0.01983911,0.01964788,399.65617259,20289.1205999,0.01969805
2016-08-16 04:00:00,0.019768,0.01963301,0.01964788,0.01968643,347.88345098,17640.8126191,0.01972037
2016-08-16 08:00:00,0.01978718,0.01941,0.01968643,0.01947356,936.21340592,47863.91224255,0.0195599
2016-08-16 12:00:00,0.01954735,0.01925,0.0194715,0.01933264,1316.81590501,68085.25104167,0.01934069
2016-08-16 16:00:00,0.01933924,0.01914,0.01933264,0.01923015,735.72459136,38265.36207462,0.0192269
2016-08-16 20:00:00,0.019385,0.01921001,0.01922812,0.01926044,466.50835221,24195.68349659,0.01928064
2016-08-17 00:00:00,0.01933655,0.0191506,0.01925833,0.01919679,427.56120046,22236.14557125,0.0192282
2016-08-17 04:00:00,0.01937288,0.0191425,0.01919466,0.01916562,684.26084965,35601.0451708,0.01922024
2016-08-17 08:00:00,0.01929,0.01906,0.01915204,0.01911215,1016.2742966,53057.40977156,0.01915423
2016-08-17 12:00:00,0.01923437,0.019083,0.01911066,0.01915283,504.789966,26337.99311041,0.01916584
2016-08-17 16:00:00,0.01922199,0.018801,0.01915299,0.018865,1599.17774014,84291.84385231,0.01897191
2016-08-17 20:00:00,0.01896196,0.01871,0.01887031,0.01877,987.18479105,52476.56174684,0.01881191
2016-08-18 00:00:00,0.01909375,0.01875405,0.01877,0.01892775,592.25793412,31252.51386597,0.01895072
2016-08-18 04:00:00,0.01927256,0.01889571,0.018925,0.01921549,735.87590777,38524.85301224,0.01910132
2016-08-18 08:00:00,0.019263,0.01895136,0.01921546,0.01908042,745.32127934,39027.08996704,0.01909753
2016-08-18 12:00:00,0.01908042,0.01892169,0.01907835,0.01902301,610.32373128,32106.46687669,0.01900937
2016-08-18 16:00:00,0.01902807,0.01874219,0.01902302,0.01878501,916.40257486,48655.7064054,0.01883443
2016-08-18 20:00:00,0.01887095,0.01865103,0.01878699,0.01870997,759.44395078,40546.78804079,0.01873006
2016-08-19 00:00:00,0.0188,0.018627,0.01871,0.0187212,651.84847881,34849.87248303,0.01870447
2016-08-19 04:00:00,0.01877696,0.018627,0.01871923,0.018709,418.97514803,22416.53162748,0.01869045
2016-08-19 08:00:00,0.01884394,0.01863155,0.018709,0.01874823,541.6622046,28903.13960957,0.0187406
2016-08-19 12:00:00,0.018772,0.0186,0.01875024,0.01869802,452.97375037,24245.79539059,0.01868256
2016-08-19 16:00:00,0.01887677,0.01862385,0.01869802,0.01863935,421.30685308,22535.13227958,0.01869555
2016-08-19 20:00:00,0.01875795,0.018593,0.01863935,0.01867797,634.11892998,33968.50983243,0.01866784
2016-08-20 00:00:00,0.01924986,0.01867796,0.01867797,0.01913412,1480.74550096,77990.43054784,0.01898624
2016-08-20 04:00:00,0.01932907,0.01911892,0.01913412,0.01916,607.84704029,31606.42471939,0.01923175
2016-08-20 08:00:00,0.01919498,0.01907,0.01916009,0.01912303,383.46896004,20046.14943881,0.0191293
2016-08-20 12:00:00,0.0193991,0.01907,0.01912099,0.01936,1177.50033663,61274.79633098,0.01921671
2016-08-20 16:00:00,0.0195,0.01923134,0.01936358,0.01923406,842.90065912,43448.94132844,0.01939979
2016-08-20 20:00:00,0.01948109,0.01922922,0.01924335,0.01933935,597.28125789,30845.51593153,0.01936363
2016-08-21 00:00:00,0.01935047,0.01912506,0.01933933,0.01913199,601.25250458,31303.74714,0.01920704
2016-08-21 04:00:00,0.01913112,0.0188,0.01913112,0.01895226,1246.60510569,65796.89039528,0.01894626
2016-08-21 08:00:00,0.01903,0.01893019,0.01895417,0.019011,298.71103199,15733.04971546,0.01898621
2016-08-21 12:00:00,0.01910936,0.01892,0.01901091,0.01906439,496.10261293,26043.33541607,0.01904911
2016-08-21 16:00:00,0.01914399,0.01902,0.01906449,0.01911703,397.17543026,20793.67301369,0.01910078
2016-08-21 20:00:00,0.01929745,0.01909291,0.01911703,0.01925729,423.02918004,22059.04233469,0.01917713
2016-08-22 00:00:00,0.01943296,0.01917284,0.0192593,0.01925957,948.58597609,49003.04881019,0.01935769
2016-08-22 04:00:00,0.01940136,0.01917828,0.01925287,0.01930015,508.86858592,26336.65595382,0.01932168
2016-08-22 08:00:00,0.01935099,0.0192506,0.01930022,0.019302,176.77341257,9158.08363457,0.01930244
2016-08-22 12:00:00,0.0195,0.01915526,0.019302,0.01920098,1100.71360991,57142.74477082,0.01926252
2016-08-22 16:00:00,0.01946839,0.019068,0.0192108,0.01907756,1028.7923229,53491.75840172,0.01923272
2016-08-22 20:00:00,0.01912152,0.0188,0.0190741,0.01897105,1456.10084298,76832.2519269,0.01895168
2016-08-23 00:00:00,0.019163,0.01897105,0.01897105,0.01910112,746.50437283,39208.51630042,0.01903934
2016-08-23 04:00:00,0.01916298,0.01895,0.0191,0.01901668,392.36245977,20626.96027324,0.01902182
2016-08-23 08:00:00,0.0192081,0.01887186,0.0190014,0.01897635,692.99408892,36362.44700049,0.01905796
2016-08-23 12:00:00,0.01901513,0.01877332,0.01897635,0.01880305,1186.61448344,62945.62183774,0.01885142
2016-08-23 16:00:00,0.0189138,0.018663,0.01880305,0.01875407,835.35065005,44494.89698889,0.01877407
2016-08-23 20:00:00,0.01899097,0.01870401,0.01875407,0.01892309,624.86319488,33185.81205577,0.01882922
2016-08-24 00:00:00,0.01924511,0.01887566,0.01892525,0.01901038,867.61424016,45501.34108244,0.01906788
2016-08-24 04:00:00,0.01917862,0.01898199,0.0190094,0.01904631,398.31593374,20905.35016129,0.0190533
2016-08-24 08:00:00,0.0191,0.01898766,0.01904812,0.01909583,270.79308145,14212.37468239,0.01905333
2016-08-24 12:00:00,0.01912,0.01893001,0.01909446,0.01903558,800.61036088,42043.13684902,0.01904259
2016-08-24 16:00:00,0.01908172,0.018931,0.0190376,0.01897768,420.38562944,22114.29519103,0.01900967
2016-08-24 20:00:00,0.01904,0.01894401,0.01897966,0.01900408,348.83843827,18359.07327687,0.01900087
2016-08-25 00:00:00,0.01930001,0.01900001,0.01900303,0.01926914,969.74441004,50624.35634803,0.01915568
2016-08-25 04:00:00,0.0195,0.01922965,0.01926914,0.01938336,1204.75757338,62159.45886606,0.01938172
2016-08-25 08:00:00,0.01968399,0.0193805,0.01938548,0.01947494,1435.96714034,73422.64700262,0.01955755
2016-08-25 12:00:00,0.0196678,0.01942955,0.019477,0.01954006,1283.08408698,65581.60711098,0.01956469
2016-08-25 16:00:00,0.0196,0.0193773,0.01954211,0.01951001,813.38175101,41762.91672292,0.01947617
2016-08-25 20:00:00,0.01976314,0.01944598,0.01951211,0.0196507,958.44401082,48842.43843161,0.01962318
2016-08-26 00:00:00,0.019886,0.019632,0.0196507,0.01983602,984.83378405,49789.25500157,0.01978004
2016-08-26 04:00:00,0.01983898,0.01947708,0.01982373,0.01954942,1040.16429647,53067.9999658,0.01960059
2016-08-26 08:00:00,0.01966,0.01947,0.01954942,0.01947,533.47125211,27273.76162162,0.01955987
2016-08-26 12:00:00,0.01951994,0.0193097,0.01946826,0.0194823,1429.16045184,73673.13506872,0.01939866
2016-08-26 16:00:00,0.01952,0.019412,0.0194823,0.01944501,467.7768208,24005.7766575,0.01948601
2016-08-26 20:00:00,0.01956991,0.01941514,0.01944393,0.0194992,286.26784367,14676.04233853,0.01950579
2016-08-27 00:00:00,0.01952726,0.019377,0.01949957,0.019477,269.00997238,13832.33560557,0.0194479
2016-08-27 04:00:00,0.01957,0.0194755,0.0194755,0.01950092,154.94309755,7934.12669332,0.01952868
2016-08-27 08:00:00,0.01956444,0.01944358,0.01950092,0.01955263,160.39245248,8224.24886609,0.01950238
2016-08-27 12:00:00,0.01966509,0.01950101,0.01955264,0.01966509,273.28331095,13959.17046282,0.01957733
2016-08-27 16:00:00,0.01977467,0.01958,0.01966509,0.01960369,525.79493529,26713.00557487,0.0196831
2016-08-27 20:00:00,0.019704,0.01944697,0.01960159,0.01954752,554.22019042,28326.97477313,0.0195651
2016-08-28 00:00:00,0.01959045,0.01942,0.01954752,0.01948001,396.94797718,20385.12651006,0.01947243
2016-08-28 04:00:00,0.0195,0.01927,0.01948001,0.01940968,1202.59086721,62109.67029566,0.01936237
2016-08-28 08:00:00,0.01949801,0.0193,0.01940968,0.01930506,453.45839365,23420.06339487,0.01936196
2016-08-28 12:00:00,0.01933952,0.019202,0.01930502,0.01922797,839.22119449,43591.26706262,0.01925204
2016-08-28 16:00:00,0.01925371,0.0191001,0.01922797,0.01913957,763.71781889,39856.92099117,0.01916148
2016-08-28 20:00:00,0.01917668,0.01897524,0.01913957,0.01901409,1293.1121258,67837.08769402,0.01906202
2016-08-29 00:00:00,0.01901409,0.01860188,0.01901206,0.01869404,1676.37375245,89004.20094795,0.01883477
2016-08-29 04:00:00,0.01943,0.018655,0.01869398,0.01924104,1492.01571177,77704.30375381,0.01920119
2016-08-29 08:00:00,0.01935481,0.0191,0.01924307,0.01911501,576.08696953,29932.83601528,0.01924598
2016-08-29 12:00:00,0.01916695,0.01891944,0.01911654,0.01895999,747.35411113,39288.80008169,0.01902206
2016-08-29 16:00:00,0.0192,0.0188,0.01895999,0.01917681,1146.72718338,60588.20623661,0.01892657
2016-08-29 20:00:00,0.01929997,0.01901001,0.01917906,0.019164,937.0694574,48956.25355279,0.01914095
2016-08-30 00:00:00,0.019328,0.01911802,0.01916368,0.01915013,662.69094388,34463.53697356,0.01922875
2016-08-30 04:00:00,0.01937019,0.01893,0.01915078,0.019223,1026.27733495,53390.10789296,0.01922223
2016-08-30 08:00:00,0.01926461,0.01904565,0.019223,0.01921204,241.95281904,12625.46715247,0.01916387
2016-08-30 12:00:00,0.01945319,0.01913,0.01921309,0.01944292,730.55740452,37875.57584447,0.01928835
2016-08-30 16:00:00,0.01968999,0.01924604,0.01944296,0.01941905,2889.50348778,148577.3851824,0.0194478
2016-08-30 20:00:00,0.019562,0.01942324,0.01942324,0.01945841,451.92634859,23175.51828313,0.01950016
2016-08-31 00:00:00,0.019582,0.01931679,0.01945835,0.019465,677.48960312,34806.95142354,0.0194642
2016-08-31 04:00:00,0.01965,0.01943711,0.01946109,0.01961018,838.7743662,42862.89110162,0.01956877
2016-08-31 08:00:00,0.01964985,0.01948881,0.0196127,0.019591,530.4396012,27084.31213128,0.01958475
2016-08-31 12:00:00,0.020198,0.01958562,0.019591,0.02003335,4071.9749027,203906.77556507,0.01996978
2016-08-31 16:00:00,0.02012986,0.01981,0.02002548,0.01991501,1422.99799908,71311.9238751,0.01995455
2016-08-31 20:00:00,0.02036523,0.01987829,0.019915,0.0203267,1542.67958342,76681.1950857,0.02011809
2016-09-01 00:00:00,0.02120691,0.0202,0.02032235,0.021,4328.04349576,208143.07278119,0.02079359
2016-09-01 04:00:00,0.021749,0.02084,0.02100166,0.02173639,4610.1493075,215739.98776358,0.021369
2016-09-01 08:00:00,0.02225,0.02133,0.02171574,0.02155521,5723.2886544,262878.95882192,0.02177157
2016-09-01 12:00:00,0.021663,0.02080882,0.02154733,0.02114592,3973.83259423,188030.68092125,0.02113395
2016-09-01 16:00:00,0.02154035,0.02098253,0.02114627,0.0213084,1501.4646965,70344.43414035,0.02134447
2016-09-01 20:00:00,0.02149656,0.02081001,0.0213084,0.02088536,1773.57095201,83720.40008069,0.02118445
2016-09-02 00:00:00,0.0212069,0.020732,0.02088536,0.02111239,1945.71624257,92826.07865518,0.02096087
2016-09-02 04:00:00,0.02122008,0.020819,0.02111239,0.0209,911.44623242,43520.75942542,0.02094279
2016-09-02 08:00:00,0.0213475,0.02086993,0.02090106,0.02120089,1078.19011974,51015.66011244,0.02113449
2016-09-02 12:00:00,0.02120327,0.02093,0.02120313,0.02094079,802.33685444,38103.46232224,0.02105679
2016-09-02 16:00:00,0.0215,0.0208806,0.02094079,0.0210798,1755.06988816,82935.54113141,0.02116185
2016-09-02 20:00:00,0.02118978,0.0209,0.02108746,0.02102058,1067.45824584,50819.95343686,0.0210047
2016-09-03 00:00:00,0.021551,0.02102057,0.02102057,0.02138105,1151.52022844,53900.04886705,0.02136399
2016-09-03 04:00:00,0.0214625,0.01994,0.02138343,0.02049392,3625.97045981,175902.94769277,0.02061347
2016-09-03 08:00:00,0.02081348,0.0204,0.02049392,0.02050285,1325.77310535,64264.70373679,0.02062987
2016-09-03 12:00:00,0.0205029,0.02007,0.0205006,0.02031861,1442.17775664,71108.82421435,0.02028127
2016-09-03 16:00:00,0.02044693,0.019,0.02031861,0.01944466,2649.89013919,134235.03884077,0.01974067
2016-09-03 20:00:00,0.01985753,0.01938736,0.01943287,0.01958553,1397.45393907,71092.99432911,0.0196567
2016-09-04 00:00:00,0.01974689,0.01916,0.01958556,0.01934411,941.03545783,48401.76445952,0.01944217
2016-09-04 04:00:00,0.01948917,0.01915398,0.01934215,0.0194236,544.22197832,28149.11620866,0.01933353
2016-09-04 08:00:00,0.0194233,0.01891,0.0194233,0.01940101,1233.35775038,64289.48190076,0.01918444
2016-09-04 12:00:00,0.01943398,0.01900906,0.01939843,0.01936837,977.98283273,50865.13270785,0.01922697
2016-09-04 16:00:00,0.01941316,0.0192,0.01936836,0.01937207,629.92364877,32670.74823383,0.01928096
2016-09-04 20:00:00,0.01947491,0.01911369,0.01937207,0.01919971,694.4176773,36081.17859756,0.01924598
2016-09-05 00:00:00,0.01939,0.01911,0.01919975,0.01938076,620.73904459,32283.84723326,0.01922754
2016-09-05 04:00:00,0.01941807,0.0192,0.01938166,0.01929903,638.19381397,33023.66940945,0.01932534
2016-09-05 08:00:00,0.0196,0.01925,0.01929947,0.01949995,766.88539581,39569.75198257,0.01938059
2016-09-05 12:00:00,0.01962093,0.01927101,0.0195,0.01936247,725.77899655,37300.68382904,0.01945752
2016-09-05 16:00:00,0.01942928,0.019054,0.01936247,0.01912659,667.96767148,34733.24439951,0.01923136
2016-09-05 20:00:00,0.0194,0.019054,0.01912116,0.01931682,433.72780621,22552.25926899,0.01923212
2016-09-06 00:00:00,0.01934831,0.01905301,0.01932826,0.01917649,521.44451484,27176.41087547,0.01918739
2016-09-06 04:00:00,0.01926896,0.01873,0.01917649,0.01896946,2156.45994424,113932.73238301,0.01892748
2016-09-06 08:00:00,0.019,0.0188101,0.01897149,0.01886337,623.3921096,32918.46781128,0.01893745
2016-09-06 12:00:00,0.01912669,0.01874,0.01886124,0.01900706,743.29855169,39291.7961345,0.01891739
2016-09-06 16:00:00,0.01915,0.01894227,0.01900507,0.01904565,416.11698677,21838.87156365,0.01905396
2016-09-06 20:00:00,0.01915998,0.018926,0.01904765,0.019136,848.07441915,44567.13741373,0.01902914
2016-09-07 00:00:00,0.01922017,0.018901,0.019136,0.01904165,560.72416938,29381.07108318,0.01908453
2016-09-07 04:00:00,0.0192,0.01873,0.01904366,0.01903912,1040.95902256,54927.71626487,0.01895143
2016-09-07 08:00:00,0.01927287,0.01884601,0.01903709,0.01905427,891.01775266,46554.61118363,0.01913919
2016-09-07 12:00:00,0.019159,0.01896,0.01905427,0.01903966,475.25315569,24978.56516109,0.01902643
2016-09-07 16:00:00,0.019051,0.01866401,0.01903966,0.01875126,1387.98957047,73670.71279392,0.01884045
2016-09-07 20:00:00,0.01884999,0.01871847,0.01875126,0.01877884,340.66666831,18133.07995736,0.01878702
2016-09-08 00:00:00,0.01885452,0.01873567,0.01877884,0.01883967,438.46544069,23318.01732077,0.01880371
2016-09-08 04:00:00,0.01900857,0.01882033,0.018838,0.018899,440.62696864,23295.58537551,0.01891461
2016-09-08 08:00:00,0.01899899,0.01798415,0.018899,0.01810324,3741.63775804,203996.12191192,0.01834171
2016-09-08 12:00:00,0.01822897,0.017801,0.01810318,0.0181177,1872.10734142,103959.77692565,0.01800799
2016-09-08 16:00:00,0.018397,0.01799983,0.0181177,0.01820819,1028.51112952,56411.44241782,0.01823231
2016-09-08 20:00:00,0.018323,0.018,0.01820774,0.018188,896.84098447,49432.00518265,0.01814292
2016-09-09 00:00:00,0.01835148,0.0180875,0.01818607,0.0183324,315.47621349,17301.3817234,0.01823416
2016-09-09 04:00:00,0.01878,0.018247,0.0183353,0.01856686,669.52881744,36162.21339463,0.01851459
2016-09-09 08:00:00,0.01861794,0.01842979,0.01856685,0.01855001,379.46420657,20486.0361706,0.01852306
2016-09-09 12:00:00,0.01870001,0.01842,0.01855,0.01868995,646.69292803,34881.22773249,0.01853985
2016-09-09 16:00:00,0.0188439,0.01859068,0.01868283,0.01873943,913.14610223,48764.23405043,0.01872573
2016-09-09 20:00:00,0.01875017,0.01858275,0.01873943,0.018682,460.63382656,24677.399674,0.01866622
2016-09-10 00:00:00,0.01889336,0.01866644,0.018682,0.01881822,292.38157641,15561.44391379,0.01878884
2016-09-10 04:00:00,0.01883999,0.01864461,0.01882027,0.01868644,279.56206527,14915.69628842,0.01874281
2016-09-10 08:00:00,0.01881124,0.0185939,0.01868644,0.01874089,376.6538474,20186.12630037,0.01865904
2016-09-10 12:00:00,0.01873497,0.0185,0.01873497,0.018565,329.50017842,17759.73670245,0.01855321
2016-09-10 16:00:00,0.0185965,0.01844809,0.018565,0.01853353,293.40055669,15854.47537679,0.01850585
